Column diameter (m),Liquid height (m),Sparger hole diameter (m),Density of gas (kg/m3),Viscosity of gas (Pa.s),Density of liquid (kg/m3),Viscosity of liquid (Pa.s),Surface tension of liquid (N/m),Superficial gas velocity (m/s),Gas holdup
0.24951841,1.2307101,0.009484973,0.082899995,1.85E-05,969.34686,0.0002946,0.06628628,0.072546065,0.15159576
0.30481783,1.2698909,0.008033402,0.082899995,1.71E-05,974.10504,0.0002946,0.072479755,0.048844583,0.13364139
0.22498915,1.6511421,0.005395173,0.082899995,1.73E-05,992.017,0.0002946,0.069026805,0.094608694,0.18850274
0.25311917,1.0230852,0.003114204,0.082899995,1.82E-05,1006.12427,0.0002946,0.067721374,0.08611523,0.16916658
0.27701944,1.0984406,0.004475298,1.5114022,1.70E-05,1045.0177,0.017325379,0.06772586,0.071357176,0.14718989
0.29056677,1.1967862,0.005403344,0.082899995,1.76E-05,1020.0132,0.0002946,0.0678471,0.08248657,0.14226833
0.2124372,0.88459283,0.009526028,1.1247061,1.68E-05,977.3444,0.009246208,0.06796007,0.075941324,0.16045071
0.21082237,1.7675506,0.005691842,5.464702,1.77E-05,988.63196,0.0002946,0.071825586,0.06351131,0.13576235
0.21813174,1.6646283,0.005711869,0.082899995,1.78E-05,953.1386,0.005431857,0.07162494,0.050368875,0.14957258
0.20209542,1.2643286,0.01246942,2.6803355,1.82E-05,932.7326,0.0002946,0.06702773,0.061996587,0.15319979
0.21554185,1.1925716,0.012886689,0.082899995,1.70E-05,961.27594,0.003861266,0.06893038,0.057178166,0.15451023
0.24492538,1.1730944,0.009247708,2.3347547,1.83E-05,927.237,0.024959672,0.06856813,0.023384148,0.1392449
0.19795552,0.92511505,0.001527405,0.082899995,1.75E-05,930.77344,0.0002946,0.06501985,0.09012013,0.15916517
0.18458425,1.3327917,0.011902176,0.082899995,1.86E-05,1004.4971,0.0002946,0.07211885,0.06266673,0.13964112
0.21528706,1.2555926,0.004079841,0.082899995,1.83E-05,961.9106,0.0002946,0.06425548,0.090153456,0.15623571
0.26897052,1.1477828,0.006619625,0.082899995,1.69E-05,958.7871,0.0002946,0.07374059,0.052261543,0.18933621
0.203378,1.2942212,0.008978979,1.5301287,1.74E-05,979.3265,0.0002946,0.0663753,0.09090839,0.15782961
0.28976738,1.3920975,0.010373055,0.082899995,1.87E-05,1001.31537,0.005103229,0.07121019,0.049169637,0.15801501
0.2684285,1.5759811,0.008417374,1.2481369,1.72E-05,996.36017,0.023453193,0.06582182,0.060877334,0.17984608
0.19977167,1.1529871,0.010059756,1.0686513,1.75E-05,981.7959,0.0002946,0.06970545,0.06663655,0.09526638
0.1938462,0.7981194,0.005827848,2.6999705,1.87E-05,1009.73267,0.0002946,0.06882195,0.08844327,0.12280152
0.23525411,0.6443036,0.004579605,0.082899995,1.72E-05,990.1699,0.0002946,0.07271203,0.11392995,0.15095837
0.24537852,1.0211221,0.010975112,0.082899995,1.80E-05,980.0327,0.002450512,0.07067659,0.04288279,0.15865184
0.23923327,1.5409034,0.005564039,2.1880038,1.83E-05,977.0848,0.0002946,0.078010224,0.049810138,0.18520561
0.1919233,0.97882664,0.00135689,0.082899995,1.79E-05,944.1007,0.0002946,0.06492219,0.040789388,0.14514056
0.25651208,1.5027424,0.003317156,0.082899995,1.76E-05,965.8415,0.006048356,0.07148427,0.058663134,0.13901049
0.17650577,0.88006145,0.006089081,0.082899995,1.77E-05,980.9376,0.0002946,0.071955495,0.09886412,0.14395232
0.22744364,0.98464996,0.006235374,3.5056555,1.75E-05,963.15735,0.0002946,0.066825375,0.10020409,0.17426184
0.2602401,0.80928266,0.002983108,0.082899995,1.75E-05,965.2383,0.0002946,0.06825105,0.0778453,0.15812154
0.28909045,1.0704339,0.004522378,1.3016034,1.78E-05,959.49243,0.0002946,0.073946305,0.09427043,0.21073408
0.18791558,0.9462496,0.005152931,0.48504287,1.76E-05,1001.7897,0.0002946,0.06556475,0.06411714,0.15655369
0.27341735,1.8390664,0.004159984,0.082899995,1.79E-05,1017.32794,0.0002946,0.069647625,0.066277094,0.1680688
0.24176957,1.3548597,0.003094575,3.1176815,1.66E-05,933.6707,0.0002946,0.075815424,0.057813924,0.21185362
0.20290402,1.2850285,0.008248047,0.082899995,1.83E-05,983.5252,0.0002946,0.073651634,0.09223509,0.17702262
0.23393086,1.5989596,0.011485518,2.051827,1.79E-05,972.6611,0.02836067,0.073888384,0.04431834,0.11622045
0.27954212,0.92360926,0.0003,0.082899995,1.88E-05,1004.72144,0.0002946,0.067931905,0.10549381,0.16849059
0.20050839,1.329249,0.006518176,2.2692645,1.74E-05,999.8523,0.0002946,0.06852719,0.05929614,0.18232998
0.19010587,1.0281384,0.002357497,0.082899995,1.74E-05,1004.97815,0.0002946,0.06773427,0.07545317,0.13294698
0.27993152,1.1575724,0.010194718,0.082899995,1.87E-05,1014.8423,0.0002946,0.07590098,0.07300952,0.12978403
0.19787054,1.082896,0.001637812,0.082899995,1.88E-05,933.8086,0.006834443,0.066604175,0.035219546,0.13662326
0.24886508,1.2389157,0.010327412,2.6074362,1.76E-05,1015.4964,0.0002946,0.06957166,0.038748577,0.16834706
0.23141354,1.3397555,0.005632707,0.20202725,1.78E-05,1046.5607,0.0002946,0.068935625,0.06364529,0.099150494
0.2276973,1.4690887,0.002027387,2.798773,1.75E-05,983.3135,0.0002946,0.06701607,0.080505155,0.15619594
0.1972201,1.2597066,0.010192112,0.082899995,1.68E-05,1015.0286,0.010106843,0.07547492,0.06898569,0.11787557
0.21723104,1.3941936,0.003827729,0.082899995,1.77E-05,983.42194,0.027798787,0.06590391,0.047561064,0.13347887
0.18202515,1.1338702,0.006923545,2.533483,1.85E-05,1031.992,0.0002946,0.07155048,0.06336759,0.19553271
0.20905705,1.5127703,0.003851034,0.32387125,1.79E-05,956.6235,0.0002946,0.06658083,0.08092843,0.20006213
0.24120301,1.7051008,0.011685407,0.082899995,1.76E-05,1025.2805,0.0002946,0.06391086,0.06439374,0.16082627
0.14311713,1.2017058,0.006636581,0.67182356,1.77E-05,1019.44653,0.00311549,0.07126024,0.06491613,0.17418452
0.21845356,1.4606019,0.003864724,0.082899995,1.85E-05,1013.92773,0.011423258,0.0705458,0.05357388,0.13865519
0.22912236,1.9380355,0.009270993,0.43406025,1.68E-05,967.1481,0.001557645,0.06744173,0.09064122,0.16567093
0.2185532,1.4403927,0.005374595,0.082899995,1.91E-05,999.09247,0.038759373,0.073121846,0.03558597,0.107786655
0.21108995,1.3121048,0.008574174,1.7817445,1.77E-05,959.1928,0.03178928,0.06241948,0.04542737,0.19504115
0.18261598,1.1236346,0.004907535,0.082899995,1.84E-05,901.00745,0.015997976,0.072867684,0.076254815,0.17238332
0.2514366,1.0908769,0.007495653,0.082899995,1.84E-05,966.459,0.002044251,0.064028546,0.069850266,0.16852055
0.24286766,0.947318,0.003643669,0.082899995,1.75E-05,997.56213,0.0002946,0.07152325,0.05274257,0.1391267
0.20428468,1.3015997,0.0003,0.082899995,1.87E-05,1010.2822,0.001706909,0.06850646,0.07678645,0.18201719
0.27106357,1.2831476,0.008117005,3.101094,1.81E-05,994.0972,0.0002946,0.06965182,0.07811569,0.1245126
0.17672236,1.3193336,0.002594172,1.3992965,1.81E-05,903.46936,0.0002946,0.061945558,0.05876283,0.17116353
0.2667197,0.8036079,0.007206515,0.082899995,1.69E-05,1007.0029,0.012371345,0.06944999,0.055066224,0.15812345
0.15786575,1.3179405,0.002464409,0.082899995,1.82E-05,1003.0606,0.03526209,0.07001405,0.09428306,0.18692036
0.23507638,1.0720733,0.0003,0.082899995,1.76E-05,947.92096,0.0002946,0.06972181,0.08194882,0.16913727
0.21078134,1.281485,0.001717715,1.8813725,1.80E-05,959.7225,0.0002946,0.0733521,0.09393758,0.124879405
0.25824058,1.1981155,0.005681931,0.082899995,1.77E-05,989.5219,0.0002946,0.072128125,0.04375839,0.14459997
0.23622815,1.4724051,0.006808466,0.082899995,1.77E-05,1032.2139,0.0002946,0.071797796,0.07453804,0.1743354
0.30156642,1.5703486,0.007240983,1.0417387,1.81E-05,992.80334,0.0002946,0.07439832,0.06256934,0.15866153
0.237878,1.1053476,0.004588993,0.39303893,1.86E-05,938.79126,0.0002946,0.07037427,0.08071862,0.12855169
0.20378695,1.287044,0.003565617,0.082899995,1.77E-05,961.16296,0.0002946,0.07175629,0.07918636,0.16332884
0.2650801,1.3467463,0.003572376,4.3366637,1.80E-05,957.415,0.0002946,0.067950204,0.09150057,0.16534519
0.235766,0.9492968,0.006465838,0.082899995,1.86E-05,961.0082,0.03285602,0.067293115,0.06774945,0.17687087
0.18238872,1.7895578,0.00969421,3.1956816,1.87E-05,974.7184,0.0193486,0.07154553,0.07444787,0.13387422
0.2568024,1.4068273,0.009435413,4.9216237,1.78E-05,973.9574,0.010909657,0.067783125,0.05745945,0.17566803
0.19745404,0.8000153,0.0003,0.082899995,1.80E-05,984.55,0.0002946,0.06872912,0.060198892,0.1194358
0.22400436,1.2403002,0.001121677,0.082899995,1.90E-05,965.34863,0.0002946,0.06789567,0.057565838,0.09520279
0.23070896,1.4698151,0.008491955,1.1052021,1.87E-05,935.60126,0.007351138,0.070794754,0.054774966,0.19229333
0.22226313,1.2093234,0.003583006,0.082899995,1.75E-05,993.4609,0.012044488,0.06989847,0.072128125,0.11179947
0.21410517,1.5615442,0.008227846,0.082899995,1.73E-05,951.7029,0.0002946,0.07184167,0.03899103,0.19139716
0.20196293,1.753097,0.0003,0.9422674,1.77E-05,986.046,0.008575377,0.07060882,0.05292483,0.20180613
0.21631794,0.7442519,0.005342837,0.082899995,1.84E-05,996.96686,0.0002946,0.07257496,0.09618111,0.17832726
0.19095677,1.0308477,0.0063797,0.082899995,1.89E-05,994.3337,0.001352581,0.06991286,0.06821917,0.12632889
0.23228377,1.0074344,0.007737398,0.082899995,1.68E-05,1012.1695,0.0002946,0.06654823,0.09861766,0.13948928
0.26692304,0.98031646,0.004412714,0.082899995,1.76E-05,962.5889,0.0002946,0.07194853,0.056612343,0.12403316
0.20668522,1.3170294,0.006087906,0.6112668,1.77E-05,994.9574,0.0002946,0.067484066,0.09908596,0.15126377
0.21894835,1.071973,0.005549111,3.3654695,1.75E-05,934.3918,0.025149273,0.06783043,0.07441597,0.14988282
0.24071763,1.132745,0.004949271,4.52563,1.81E-05,991.8199,0.0002946,0.06689753,0.08792899,0.1573394
0.18628776,1.7810987,0.005382655,0.082899995,1.89E-05,1055.551,0.0002946,0.07204677,0.069980845,0.110101335
0.25152755,0.20407335,0.002815521,5.9437695,1.80E-05,964.43945,0.0002946,0.062244855,0.077623434,0.12838668
0.21465,1.1194501,0.006394866,0.7833851,1.78E-05,982.406,0.004357172,0.06688943,0.05360344,0.14695491
0.24889603,1.6154728,0.004310221,0.082899995,1.76E-05,948.5968,0.0002946,0.06702753,0.07542205,0.11269699
0.19464,1.0545319,0.003506994,0.082899995,1.70E-05,1009.75024,0.0002946,0.06888806,0.076109625,0.19046348
0.2506438,1.1618354,0.007118227,6.1756954,1.82E-05,1004.6828,0.0002946,0.06900396,0.08799606,0.1504381
0.24068491,1.4033741,0.00231235,5.6211896,1.79E-05,948.4619,0.010822723,0.065338336,0.068916194,0.13068314
0.2240558,1.3879154,0.01148226,1.3296638,1.83E-05,1035.4939,0.001026534,0.06804239,0.10439547,0.10728016
0.28068355,1.2511308,0.010172336,0.082899995,1.76E-05,1016.5001,0.0002946,0.07700092,0.0665223,0.18955432
0.32695466,1.1063447,0.005875893,0.082899995,1.76E-05,996.77893,0.0002946,0.06696546,0.07172865,0.14432262
0.22067393,1.3131379,0.014348425,2.2721658,1.71E-05,995.8296,0.0002946,0.06786004,0.07068871,0.13660972
0.20787016,1.2926944,0.0003,0.082899995,1.68E-05,1037.7666,0.014761589,0.06707369,0.06710057,0.17699467
0.15095489,1.1000352,0.01058648,0.9090287,1.83E-05,963.26807,0.011175189,0.06795167,0.08306749,0.13851705
0.2527795,1.5536382,0.001366804,0.082899995,1.79E-05,1022.4726,0.0002946,0.07118621,0.06756292,0.18388791
0.2705382,1.0809174,0.006554506,2.2063384,1.83E-05,976.375,0.0002946,0.071655415,0.07310835,0.13770495
0.21850713,1.6092525,0.000701738,0.082899995,1.83E-05,992.53296,0.01655138,0.07062768,0.100710995,0.15626572
0.2151001,1.1834333,0.002170921,0.082899995,1.85E-05,1004.46564,0.0002946,0.07546117,0.0701,0.1055002
0.23991835,1.2751544,0.010095673,0.082899995,1.87E-05,976.7516,0.0002946,0.06673912,0.08389993,0.15678394
0.1872158,1.3298858,0.001386578,0.6852783,1.73E-05,985.80554,0.0002946,0.066596776,0.05405158,0.18249832
0.24015363,1.5511357,0.008197194,2.9767542,1.91E-05,977.5461,0.0002946,0.062798634,0.058926363,0.18609814
0.2593158,1.0007274,0.005619128,3.3991458,1.71E-05,963.0559,0.0002946,0.06945927,0.08783411,0.15233076
0.17885062,1.1030555,0.000788914,0.082899995,1.88E-05,992.2073,0.0002946,0.071876794,0.06795698,0.15676446
0.18424727,1.5355397,0.004328216,0.082899995,1.79E-05,946.7762,0.0002946,0.068221726,0.09384622,0.15326439
0.2892702,1.3063916,0.011008087,1.885884,1.83E-05,997.84717,0.0002946,0.068780474,0.080323726,0.21385603
0.23082978,1.4841827,0.015845716,0.082899995,1.81E-05,965.1134,0.0002946,0.06952426,0.09065325,0.16888818
0.214106,0.9999311,0.010821856,0.41249126,1.72E-05,981.42975,0.0002946,0.07062771,0.074293755,0.14118312
0.17515117,1.1451889,0.010468261,0.32132885,1.70E-05,998.07074,0.0002946,0.06714035,0.05368372,0.21624416
0.22203463,0.9482455,0.005552501,0.082899995,1.72E-05,945.494,0.01397721,0.066089034,0.072278224,0.17671086
0.22313641,0.8809877,0.009841052,0.082899995,1.76E-05,948.2932,0.003683605,0.069902815,0.044379298,0.1514045
0.21582556,1.696443,0.0003,0.082899995,1.79E-05,952.02826,0.0002946,0.0691656,0.075349495,0.104730785
0.16635622,1.3055007,0.009543401,0.7623515,1.81E-05,1009.2633,0.001019207,0.07294119,0.09274895,0.1554386
0.19479616,1.0228685,0.007277548,0.082899995,1.79E-05,964.3158,0.031548336,0.06260523,0.11425937,0.112183414
0.24970692,1.717767,0.008302673,1.4525495,1.80E-05,933.9739,0.0002946,0.07000863,0.08350642,0.12658654
0.23507248,1.1047529,0.007268329,0.082899995,1.82E-05,946.90704,0.00576331,0.07339899,0.095552206,0.13337474
0.23542526,1.1695753,0.002769937,0.082899995,1.79E-05,969.7091,0.000574503,0.069838196,0.06588977,0.13610998
0.22894154,0.9033483,0.008260767,1.4347558,1.79E-05,991.7189,0.007199317,0.07068798,0.057489183,0.16873905
0.25966954,0.816187,0.006460252,0.8356686,1.79E-05,994.11945,0.0002946,0.06761424,0.075411536,0.1422595
0.25836277,1.2681034,0.005628647,4.390538,1.79E-05,1013.6391,0.0002946,0.066695094,0.07240403,0.1697458
0.24555448,1.1205606,0.007121291,0.082899995,1.82E-05,1020.90936,0.0002946,0.06863587,0.067298055,0.14921442
0.23543833,1.3667004,0.0054224,0.082899995,1.74E-05,1011.7641,0.0002946,0.06726874,0.07170006,0.169239
0.21921982,1.6158707,0.000676367,0.082899995,1.78E-05,994.4938,0.0002946,0.06320665,0.06358811,0.15352231
0.2778308,0.87122214,0.009193223,0.082899995,1.78E-05,956.3012,0.0002946,0.07298978,0.07839642,0.13291176
0.22935608,0.77790576,0.000770161,0.082899995,1.87E-05,994.89404,0.0002946,0.06798736,0.07541992,0.13903889
0.29467046,0.20407335,0.003486425,1.1679811,1.73E-05,996.08044,0.0002946,0.072747536,0.08449218,0.13975558
0.25229365,0.62146515,0.0092249,0.082899995,1.79E-05,987.5893,0.010754083,0.06416709,0.10916077,0.18959743
0.22749978,1.7344996,0.00523191,0.082899995,1.90E-05,968.08453,0.00533769,0.0641322,0.05607133,0.11548557
0.21705793,0.8973929,0.006949326,0.4493761,1.82E-05,934.1604,0.0002946,0.072842985,0.066160455,0.113964096
0.2524829,1.1888129,0.005523766,0.082899995,1.81E-05,968.5289,0.0002946,0.06760555,0.11929423,0.14722499
0.24233142,0.88405067,0.009564051,0.9660902,1.71E-05,968.7599,0.0002946,0.06933923,0.061727595,0.15532519
0.1937546,1.0120507,0.006345366,0.082899995,1.81E-05,999.47864,0.0002946,0.07056829,0.06271293,0.15550739
0.22242814,0.9212318,0.011617479,0.082899995,1.72E-05,960.6769,0.0002946,0.06767153,0.074449696,0.17205386
0.2450418,1.2936171,0.008518281,0.082899995,1.81E-05,1010.9661,0.013175929,0.068139106,0.0473883,0.18053304
0.2030571,1.2544905,0.006192966,0.082899995,1.81E-05,968.6694,0.0002946,0.06258976,0.076605216,0.14011148
0.27316588,1.3637071,0.015860766,0.082899995,1.83E-05,973.9196,0.008703834,0.07268107,0.07460711,0.14203028
0.18360457,1.4793632,0.007480396,0.082899995,1.68E-05,979.88684,0.0002946,0.061866656,0.051739164,0.15631224
0.22214118,1.3136739,0.006297845,0.082899995,1.84E-05,973.018,0.0002946,0.067152664,0.067712136,0.16004378
0.21039236,1.5918345,0.006627282,0.082899995,1.69E-05,928.5138,0.015859367,0.071226664,0.07927676,0.12764898
0.17451732,0.8532968,0.010894723,5.090587,1.89E-05,969.7575,0.000437283,0.07144983,0.036304593,0.13525942
0.2664515,1.0710564,0.006476925,2.6184175,1.79E-05,961.3056,0.004721694,0.06704314,0.056907855,0.12802808
0.20158085,0.9685133,0.01081004,2.002465,1.77E-05,1012.8638,0.0002946,0.06362934,0.07887172,0.10527354
0.18756369,0.9713438,0.000424274,0.082899995,1.85E-05,1002.0586,0.0002946,0.069899596,0.050338894,0.17688562
0.21740662,0.98926556,0.004125204,0.082899995,1.75E-05,977.3965,0.0002946,0.06766225,0.09064481,0.15244871
0.19648093,1.0464411,0.004607486,0.082899995,1.82E-05,931.7534,0.007968336,0.062490612,0.06617171,0.16694516
0.18627256,1.0151105,0.01041386,0.082899995,1.79E-05,988.18335,0.0002946,0.070668586,0.11936236,0.19505708
0.2551621,1.1598222,0.011113727,0.96601766,1.86E-05,1016.03357,0.0002946,0.06374675,0.06903393,0.1493649
0.2194599,1.5021123,0.007073323,2.6383457,1.77E-05,971.6271,0.0002946,0.067044884,0.052350514,0.15686938
0.24084811,0.93899703,0.008358664,1.099889,1.84E-05,986.94995,0.0002946,0.06815448,0.071218245,0.1941272
0.27450272,1.0257907,0.004346255,0.8344695,1.83E-05,971.3214,0.0002946,0.06826411,0.09025681,0.1463124
0.21995491,1.1513935,0.004868917,4.732226,1.82E-05,988.089,0.0002946,0.06989618,0.07869396,0.13811019
0.31106663,1.01371,0.006158035,2.0126781,1.87E-05,973.4345,0.0002946,0.06463949,0.069173865,0.17318438
0.2390889,1.3858831,0.006583134,3.039094,1.70E-05,1006.55615,0.0002946,0.067511335,0.0495292,0.20429924
0.15220925,1.4120765,0.002164192,0.082899995,1.83E-05,977.54626,0.0002946,0.06728166,0.080999546,0.14950494
0.15444049,1.8355113,0.005202388,5.0305076,1.74E-05,1083.883,0.004245463,0.07117053,0.05741515,0.17043
0.2757446,1.5047617,0.009109852,0.082899995,1.78E-05,977.0679,0.0002946,0.067419514,0.070389636,0.15367603
0.27398846,1.6899428,0.011693055,0.082899995,1.82E-05,986.12524,0.0002946,0.07390349,0.037176806,0.14357916
0.22960265,1.2448444,0.002506971,0.082899995,1.78E-05,976.6255,0.0002946,0.06835807,0.1071004,0.13954785
0.2381995,1.4283072,0.006806907,6.2679534,1.74E-05,1011.2163,0.035204746,0.07760003,0.06758556,0.1753521
0.24072663,1.3826193,0.004103969,3.229345,1.78E-05,1017.4435,0.0002946,0.07214487,0.06683576,0.133727
0.22314578,1.0928605,0.003587171,0.35779735,1.80E-05,1004.797,0.0002946,0.06936631,0.07543077,0.14312074
0.2386142,1.4692423,0.00031488,0.08597362,1.71E-05,995.16064,0.002616508,0.06945746,0.051953804,0.13507023
0.2595517,1.7768065,0.004495425,1.0480409,1.77E-05,915.6501,0.015357292,0.073742144,0.08192254,0.13606952
0.21161081,1.1810809,0.001342391,1.6910882,1.88E-05,949.7333,0.01279191,0.06611913,0.07428082,0.15806766
0.19189155,0.8784718,0.012278426,4.168174,1.77E-05,1000.71564,0.0002946,0.06698373,0.06390776,0.21173796
0.24838726,0.46511889,0.004926967,0.082899995,1.75E-05,966.8201,0.0002946,0.068429954,0.072859585,0.1542775
0.2922445,1.8253624,0.011501786,0.082899995,1.81E-05,944.76373,0.02723292,0.0672616,0.06979352,0.1669118
0.21288611,1.347183,0.003581854,0.082899995,1.73E-05,921.1127,0.013333716,0.06912647,0.06719754,0.17406505
0.2021024,0.72953796,0.003440961,1.7940705,1.85E-05,1003.20966,0.0002946,0.07081269,0.06509599,0.1770143
0.17943734,1.498315,0.005176218,0.082899995,1.85E-05,985.6584,0.0002946,0.076336816,0.04955196,0.16227624
0.25140777,1.4267179,0.004590139,3.1026547,1.73E-05,982.0301,0.000735396,0.07162973,0.08893999,0.21506594
0.25200105,1.3454882,0.009335948,0.082899995,1.80E-05,928.2138,0.0002946,0.06894194,0.06634769,0.15537518
0.19587721,1.3472546,0.001547866,3.3031151,1.66E-05,996.7868,0.0002946,0.069940425,0.0799906,0.19909963
0.23209463,1.2533282,0.009600222,0.082899995,1.73E-05,970.7629,0.035759907,0.06799794,0.08548486,0.08752015
0.23820095,1.8138075,0.008771302,1.7299851,1.82E-05,993.41376,0.0002946,0.068996675,0.04780019,0.15019928
0.24193723,1.168991,0.006219321,2.370854,1.80E-05,967.23627,0.01873789,0.06892317,0.09796014,0.15281709
0.29535443,1.3974376,0.003858432,0.38000506,1.80E-05,996.98944,0.0002946,0.0710407,0.062147405,0.17147806
0.1532947,1.0004629,0.01054278,0.082899995,1.71E-05,1016.2229,0.0002946,0.072262645,0.05723916,0.13711119
0.14743897,1.1811527,0.013470243,0.082899995,1.85E-05,1009.07874,0.0002946,0.069215015,0.0630368,0.16757606
0.23760425,1.2890022,0.005615213,0.082899995,1.77E-05,968.5626,0.0002946,0.07168926,0.07773339,0.17742091
0.21310133,1.6447437,0.005992039,0.082899995,1.79E-05,1006.25366,0.0002946,0.06943061,0.07565504,0.13132718
0.2154057,1.2579525,0.009055773,1.0363702,1.83E-05,953.5528,0.015501018,0.068679005,0.06760592,0.17091163
0.14493825,1.1312646,0.006205583,0.082899995,1.84E-05,1007.438,0.0002946,0.06921611,0.10805036,0.17786755
0.18418254,1.0665284,0.004564433,0.082899995,1.76E-05,992.40155,0.0002946,0.07004842,0.10833699,0.145145
0.17020732,1.7184287,0.008009504,0.082899995,1.87E-05,991.5686,0.0002946,0.068599224,0.10760698,0.15653421
0.17385961,1.5049491,0.006357828,0.082899995,1.77E-05,999.32495,0.004520356,0.07274543,0.06647296,0.1612032
0.23487318,1.3393675,0.003614054,5.6532946,1.76E-05,988.85443,0.0002946,0.06864295,0.06509879,0.1454889
0.27796584,0.930924,0.00603023,2.2999032,1.88E-05,995.16406,0.0002946,0.06428506,0.09401449,0.14233348
0.16099049,1.2216948,0.007566864,0.082899995,1.77E-05,952.0442,0.0002946,0.07082201,0.07291103,0.15720443
0.16612276,1.1293443,0.004896761,0.082899995,1.74E-05,963.0069,0.0002946,0.065091796,0.063088685,0.1832879
0.26892114,0.75911194,0.000800382,0.9450874,1.75E-05,972.781,0.008346947,0.07070136,0.06310868,0.1696551
0.29206187,1.1569431,0.002878809,7.006923,1.70E-05,984.9919,0.0002946,0.06847438,0.063779004,0.16492595
0.1961874,1.6740608,0.005075269,0.082899995,1.81E-05,962.9985,0.0002946,0.068180755,0.08989429,0.16029467
0.21443199,1.4204459,0.000819243,0.082899995,1.79E-05,950.8558,0.000863632,0.07373096,0.08718209,0.18005912
0.14300941,1.4633361,0.0003,2.2840273,1.82E-05,970.94403,0.0002946,0.071090065,0.09025517,0.2243116
0.20207626,0.7779933,0.006895611,0.082899995,1.77E-05,947.33325,0.005467906,0.07060885,0.056230973,0.16949375
0.2632988,1.0425628,0.004098835,0.082899995,1.79E-05,954.325,0.001702627,0.06806163,0.04903094,0.1383431
0.22502922,1.1310717,0.002831989,0.082899995,1.76E-05,930.9601,0.02526806,0.066763565,0.11318437,0.16711359
0.23757672,1.2135706,0.004927125,1.2253636,1.79E-05,951.24994,0.03171723,0.06319268,0.11282652,0.21211883
0.25408003,1.0666668,0.008171899,0.082899995,1.76E-05,1005.851,0.0002946,0.06603842,0.06315637,0.13266736
0.20438589,1.2325339,0.007983963,0.082899995,1.78E-05,955.20306,0.0002946,0.069569625,0.10018818,0.16813782
0.15830986,1.5369401,0.00528515,1.8101766,1.84E-05,1023.1836,0.0002946,0.066851996,0.06029735,0.14051458
0.2021664,1.1622442,0.004479744,1.3152878,1.73E-05,986.25323,0.0002946,0.0644337,0.10446659,0.14277296
0.30024225,1.3037834,0.008586122,0.082899995,1.77E-05,993.4582,0.0002946,0.0653494,0.048124414,0.12812403
0.21965028,0.66356677,0.005977233,1.7552093,1.73E-05,976.0192,0.00438915,0.06419145,0.099727884,0.14217311
0.15668085,1.4288921,0.005401557,0.082899995,1.76E-05,1015.4773,0.0002946,0.067277245,0.08126391,0.14162956
0.22362457,1.7693214,0.007123127,0.082899995,1.75E-05,1004.9038,0.019490108,0.06892232,0.039900035,0.14839713
0.18976048,1.6193484,0.010787799,0.31554854,1.84E-05,1024.1855,0.000473771,0.07417783,0.09046768,0.16455735
0.20207773,1.497175,0.00816527,0.082899995,1.70E-05,1014.3934,0.009942698,0.06947678,0.07012555,0.124704674
0.21351205,1.9085776,0.007810753,0.082899995,1.72E-05,1030.3594,0.0002946,0.07163198,0.06991257,0.11970896
0.25833076,1.4506062,0.007793819,0.082899995,1.78E-05,987.5382,0.001540655,0.06854794,0.06001254,0.13745499
0.20124349,1.2606785,0.010993425,0.082899995,1.67E-05,989.3394,0.0002946,0.07340587,0.067825936,0.21088977
0.24404931,1.2208073,0.010770064,0.082899995,1.74E-05,986.74774,0.006122863,0.06975756,0.1032791,0.09613949
0.27864528,1.0231365,0.007733333,0.082899995,1.76E-05,967.0476,0.0002946,0.06767701,0.095093295,0.18951951
0.16086815,1.2276651,0.000999903,0.082899995,1.79E-05,1000.4837,0.0002946,0.061238293,0.08331341,0.19274099
0.16858017,1.3138247,0.004110943,0.5333645,1.85E-05,978.5635,0.00731874,0.074224524,0.07755207,0.13547646
0.16206701,1.425175,0.000945807,0.7419983,1.82E-05,943.54193,0.011098307,0.06816995,0.08066425,0.123744346
0.23523113,1.4337623,0.003055259,1.1785979,1.77E-05,961.5998,0.0002946,0.070491195,0.044764727,0.17337924
0.2650574,0.7234877,0.003023063,0.082899995,1.78E-05,985.2422,0.0002946,0.07601489,0.06052179,0.15450622
0.1810984,0.9218691,0.006395299,5.8026257,1.88E-05,975.4023,0.0002946,0.067627035,0.072374545,0.14064021
0.21292208,1.3027744,0.001293162,1.1780925,1.80E-05,928.2485,0.0002946,0.06504643,0.041573096,0.17401588
0.19016294,1.0359803,0.004467523,0.082899995,1.82E-05,965.9147,0.0002946,0.07123609,0.08350617,0.20547241
0.19481575,1.5626476,0.005521365,0.082899995,1.72E-05,997.90234,0.0002946,0.0698534,0.07310723,0.15104553
0.25412464,1.2212566,0.007421326,0.082899995,1.79E-05,981.73804,0.0002946,0.06733561,0.08807439,0.16259173
0.22911277,1.1010633,0.009497443,0.8525086,1.78E-05,965.6678,0.008583433,0.071325235,0.09712795,0.1876854
0.264442,0.91661775,0.008073046,2.9142911,1.76E-05,1001.7687,0.0002946,0.06749917,0.023063632,0.19081584
0.24711438,1.2639315,0.008361814,0.082899995,1.75E-05,942.7571,0.0002946,0.06715367,0.048013277,0.15644798
0.18517452,1.5088516,0.000608229,0.082899995,1.73E-05,1018.17847,0.0002946,0.07056298,0.061310798,0.16197184
