Column diameter (m),Liquid height (m),Sparger hole diameter (m),Density of gas (kg/m3),Viscosity of gas (Pa.s),Density of liquid (kg/m3),Viscosity of liquid (Pa.s),Surface tension of liquid (N/m),Superficial gas velocity (m/s),Gas holdup
0.161797305,0.278196096,0.000678949,1.019138874,1.84E-05,1018.551014,0.000424149,0.06576664,0.0003,0.068090646
0.382467066,1.415410345,0.0003,84.34479407,1.77E-05,993.1676873,0.0002946,0.071859571,0.225823607,0.083054022
0.146569503,0.204073358,0.079201384,1.398288984,1.75E-05,703.1403054,0.0002946,0.072661179,0.219159838,0.097277919
0.1184435,1.01071685,0.002076936,1.443151837,1.84E-05,996.8154593,0.0002946,0.070975054,0.062233026,0.031538483
0.386721616,0.492368741,0.00146474,1.33233664,1.84E-05,997.101784,0.000619395,0.071156018,0.08677103,0.278647101
0.179207012,0.377507204,0.000606632,1.343786299,1.84E-05,944.5051961,0.0002946,0.071952755,0.0003,0.042445485
0.379722566,0.438746422,0.007402585,1.300748768,1.84E-05,992.6214121,0.000553804,0.071763266,0.0943849,0.118478613
0.392777985,1.082574306,0.0003,1.43866666,1.84E-05,828.6780625,0.0002946,0.071495772,0.0003,0.213724819
0.401425262,1.925943416,0.000642827,1.559734084,1.81E-05,992.7751956,0.0002946,0.07078317,0.122035189,0.022406968
0.14787221,0.371964093,0.0003,1.565162865,1.81E-05,1031.675787,0.0002946,0.071828764,0.0003,0.180835049
0.380009454,1.99408588,0.0003,1.512713302,1.82E-05,684,0.0002946,0.072669738,0.161418035,0
0.113913796,1.040832737,0.0003,1.38476138,1.81E-05,858.138741,0.00040838,0.071245942,0.099337697,0.384302462
0.167150394,0.636650407,0.00194852,1.351716882,1.81E-05,1090.463741,0.000493971,0.030366776,0.054268211,0.050828461
0.385977975,1.698814575,0.002378643,1.367109287,1.82E-05,993.7359243,0.00088433,0.072243212,0.004007584,0.08667566
0.16668179,0.881020447,0.002487805,1.48412115,1.84E-05,991.8063169,0.000789616,0.073272414,0.0003,0.127436038
0.172242797,0.540153255,0.024213401,1.272791525,1.76E-05,995.5525554,0.001170669,0.0722468,0.113116994,0
0.382282703,0.510466784,0.000500228,1.276788279,1.82E-05,718.362757,0.001064113,0.07185582,0.0003,0.101501829
0.14226949,2.245614721,0.00194792,1.13663607,1.84E-05,947.5900244,0.0002946,0.065597305,0.0003,0.229723186
0.394558212,2.267224525,0.002877367,1.080136703,1.81E-05,877.0366172,0.0002946,0.07120528,0.056584855,0.084393224
0.394482228,1.310250049,0.001468907,1.426177945,1.81E-05,1001.448916,0.0002946,0.07121856,0.015720298,0.022740088
0.302299297,0.204073358,0.00137832,1.372215744,1.84E-05,996.3570918,0.0002946,0.070942613,0.0003,0.032779265
0.14766944,0.878540085,0.000728077,1.513269684,2.03E-05,1063.840252,0.00098876,0.071587612,0.004303943,0.10866266
0.301230574,0.263153753,0.0003,1.183097955,1.84E-05,760.0295317,0.0002946,0.073559251,0.066631984,0.055478803
0.391199217,0.312412938,0.0003,1.223392393,1.84E-05,1156.113251,0.000532902,0.021740808,0.08788845,0.257977856
0.380836738,1.334791107,0.000666945,1.566737254,1.85E-05,1188.132826,0.00068123,0.071360242,0.040737637,0.086584128
0.116921673,2.587004458,0.001780135,3.369564934,1.80E-05,1073.788666,0.000490428,0.072768574,0.031130133,0
0.383396038,0.301533874,0.003589093,5.829814135,1.81E-05,999.41353,0.000423109,0.072517446,0.116735279,0.107647941
0.230821163,1.632172437,0.000683802,1.156737896,1.82E-05,994.8250811,0.000359718,0.060392412,0.037627734,0.132354972
0.263484433,0.840525216,0.000587604,1.295596662,1.84E-05,998.2354452,0.0002946,0.019817783,0.028546259,0.182569709
0.193011173,0.243791738,0.075251716,21.45974643,1.84E-05,995.1868831,0.0002946,0.068324418,0.0003,0.126595112
0.390058762,2.457665075,0.001532133,1.560214793,1.81E-05,694.8738706,0.0002946,0.033207861,0.037931229,0.03450007
0.174685287,1.975895923,0.0003,1.291735162,1.81E-05,999.1374337,0.0002946,0.071946977,0.175018832,0.098207484
0.381046872,0.353112504,0.020410548,1.455329549,1.90E-05,999.6924667,0.000321852,0.039616977,0.044668891,0.078119503
0.103227065,1.888118893,0.002345089,1.349486876,1.83E-05,1042.375414,0.002102582,0.072896835,0.026271423,0.298531856
0.09,1.618893593,0.001043112,1.369167865,1.81E-05,1000.778072,0.001296884,0.073210245,0.017651797,0.174323846
0.383810578,1.089394589,0.026377377,1.132763634,1.81E-05,730.4773687,0.001893853,0.064998405,0.0003,0.086965481
0.388254854,2.137150289,0.000543916,1.380062618,2.11E-05,997.4290954,0.001169855,0.072457863,0.0003,0.097967324
0.329192953,1.84533406,0.00272416,1.468304976,1.84E-05,1048.760522,0.0002946,0.022086225,0.0003,0.551558762
0.393965608,0.752650443,0.0003,1.2500943,1.86E-05,946.3578402,0.0002946,0.072446734,0.060028678,0.164468014
0.383987807,0.452595202,0.002149395,1.334887092,1.80E-05,990.9479845,0.000889782,0.070965334,0.027009023,0.11479444
0.384267729,0.204073358,0.001885817,1.677296521,1.83E-05,993.8681868,0.000480524,0.071562738,0.0003,0.124210963
0.257854487,0.99181599,0.0003,1.410347458,1.82E-05,996.4181698,0.001185855,0.0187,0.122430549,0.107662726
0.387549104,0.574248655,0.0003,1.573994934,1.84E-05,995.5399758,0.0002946,0.065037358,0.17892239,0.23911609
0.114604588,0.473999996,0.004122,1.018500874,1.84E-05,966.8478759,0.0002946,0.072790691,0.104160332,0.009021718
0.392715602,0.204073358,0.000814703,0.998869191,1.84E-05,993.9644476,0.0002946,0.071338834,0.024989606,0.294821681
0.116696138,0.58262351,0.021463533,1.294672084,1.82E-05,953.9860874,0.000804856,0.073245066,0.299449621,0.028874116
0.386295558,0.624400721,0.015395292,1.496698756,2.04E-05,992.7490065,0.0002946,0.072981995,0.0003,0.200041153
0.10708266,0.602963529,0.002025665,1.538939354,1.84E-05,998.5760888,0.001080863,0.029460395,0.018215325,0.102049246
0.110373377,0.852706889,0.0012194,1.29175409,1.83E-05,998.5522779,0.0002946,0.072170828,0.0003,0.108146998
0.223413997,0.600443023,0.001298067,1.287934415,1.81E-05,995.1704745,0.0002946,0.027337027,0.012246804,0.258278346
0.186515685,0.789324227,0.000895638,1.374671165,1.83E-05,684.9377804,0.000377222,0.060291065,0.0003,0.461366091
0.394957289,0.510169676,0.003616342,1.418812289,1.77E-05,1002.257554,0.0002946,0.071097717,0.091158175,0.155800367
0.154878447,0.500217563,0.0003,1.317999628,1.85E-05,993.1267806,0.0002946,0.073046018,0.099775546,0.008325256
0.398005524,0.887746922,0.000766237,1.569266294,1.85E-05,708.1312136,0.0002946,0.071808802,0.081104405,0.087899619
0.114178559,1.220763663,0.004363152,1.415252591,1.92E-05,995.7224273,0.001486277,0.070347865,0.184174543,0.110044674
0.378088351,0.54490727,0.00360454,1.572306469,1.81E-05,994.4634016,0.0002946,0.073325024,0.058761315,0.272103327
0.395666734,0.347584987,0.0003,1.505611327,1.81E-05,732.0299009,0.0002946,0.025510931,0.109199342,0.247019014
0.246802551,0.705994617,0.0003,1.091101126,1.84E-05,998.0233383,0.0002946,0.072619247,0.054324499,0.215084169
0.148185677,2.157532987,0.0003,1.137005606,1.81E-05,996.2061303,0.0002946,0.071801422,0.022872759,0.138564099
0.38269416,1.886558429,0.000455862,1.082172032,1.82E-05,684.8357582,0.0002946,0.070988665,0.060658766,0.089524112
0.396192946,2.24186981,0.025730008,1.236584812,1.83E-05,996.1283045,0.0002946,0.071029613,0.047665863,0.015898937
0.389261967,1.265407366,0.001558604,1.213128912,2.02E-05,1000.319503,0.0002946,0.07172898,0.0003,0.038077901
0.399637727,0.473770709,0.001823435,9.662209324,1.81E-05,995.5133087,0.000996807,0.018776043,0.0003,0.190850392
0.14190309,0.658318475,0.002699782,1.32637983,1.84E-05,996.9281867,0.000634289,0.0187,0.031445827,0.226823688
0.381373337,2.29102752,0.001230418,1.33782505,1.80E-05,715.5255756,0.000963071,0.07222557,0.116831359,0.174783707
0.164377302,0.944558528,0.001343929,1.279722121,1.84E-05,684,0.000797161,0.01896502,0.0003,0.186024368
0.785044502,1.362725709,0.0003,1.259203035,1.84E-05,864.0875347,0.0002946,0.070913105,0.086586554,0.125052796
0.226312882,0.717781646,0.001305887,1.26378623,1.84E-05,995.1633575,0.000324006,0.071612219,0.033130908,0.178187674
0.151668888,0.476940407,0.000801992,1.263986675,1.82E-05,1120.947858,0.001387693,0.030448068,0.030589701,0.15485319
0.144178664,0.253873276,0.000656877,1.33697021,1.84E-05,996.9707226,0.0002946,0.073258407,0.003792277,0.08335158
0.141017428,0.727476244,0.000547771,1.10415711,1.82E-05,993.923726,0.000854793,0.072537677,0.038615828,0.161654805
0.170131379,1.720238118,0.001185473,1.529341248,1.84E-05,995.6946886,0.0002946,0.070118611,0.064036028,0.161457234
0.144071072,1.471014656,0.000962457,1.185686929,1.81E-05,992.7875426,0.0002946,0.065875622,0.0003,0.27631937
0.172737097,0.444759879,0.022356167,1.300795462,1.84E-05,997.3524212,0.001308558,0.071560982,0.014675271,0.159957481
0.149216735,1.831901149,0.0003,1.448792404,1.80E-05,1565.945704,0.0002946,0.021913108,0.0003,0.00580166
0.180907346,0.204073358,0.014567753,1.38383291,1.84E-05,993.762257,0.0002946,0.072309155,0.173761795,0.068305997
0.393872073,0.558329846,0.00122299,1.544524722,1.84E-05,998.9919945,0.00099158,0.072335106,0.041323021,0.062346476
0.147556534,0.334811967,0.0003,1.375988695,1.84E-05,1001.210685,0.0002946,0.032578783,0.021748631,0.028662324
0.09959766,2.151719536,0.002086151,0.978838152,1.73E-05,809.052486,0.0002946,0.027550311,0.116004965,0.245311975
0.393550516,2.742339899,0.003219561,8.291883402,1.83E-05,993.4231471,0.001230765,0.072817102,0.014950836,0.002238265
0.391854389,0.22270084,0.002333301,1.296613554,1.82E-05,999.6072913,0.0002946,0.072775758,0.002965024,0.310162427
0.373924417,0.352277221,0.003187897,1.555367149,1.84E-05,996.5019838,0.000694366,0.072190261,0.001912748,0
0.17101206,1.797832877,0.001729769,1.424199362,1.84E-05,994.5465463,0.0002946,0.073207473,0.087374064,0.136084599
0.193682921,0.939352537,0.000403098,1.30138706,1.81E-05,996.2801545,0.0002946,0.034203879,0.0003,0
0.258185756,0.597702115,0.014074062,1.64190493,1.84E-05,997.2540062,0.0002946,0.074550424,0.126826846,0.048429383
0.401298662,0.513172941,0.0003,1.34612909,1.84E-05,695.4801603,0.0002946,0.058878754,0.0003,0.429853287
0.170884955,0.204073358,0.040844186,7.487512826,1.81E-05,994.102695,0.000878402,0.071621567,0.0108414,0.159041118
0.382749934,0.764657165,0.001085593,1.403341141,1.84E-05,991.3035754,0.000521056,0.024824576,0.098407956,0.054192704
0.384550737,1.571965516,0.0003,1.074145352,1.82E-05,997.3659194,0.000459588,0.071104262,0.060978093,0.209920621
0.163142831,1.060309234,0.000714472,1.371549079,1.84E-05,917.1620954,0.0002946,0.071958432,0.16995565,0.184082709
0.385964808,0.329436619,0.001402249,1.224977844,1.84E-05,994.668875,0.0002946,0.070710545,0.0003,0.14251395
0.374418715,1.783821539,0.0003,1.131102617,1.83E-05,998.2629001,0.0002946,0.073220396,0.0003,0.092379297
0.238035664,0.691329108,0.0003,1.434632823,1.81E-05,995.1422543,0.000523115,0.028575602,0.034888048,0.125090057
0.384080578,0.204073358,0.002824168,1.56631372,1.85E-05,994.4518061,0.0011622,0.072033058,0.118642636,0.12355877
0.386463147,0.204073358,0.001800267,1.426927225,1.74E-05,758.7746198,0.001132775,0.072055458,0.016966096,0.108502033
0.389375358,0.946934305,0.000734075,1.339141935,1.80E-05,1037.489712,0.001928786,0.021611581,0.006289744,0.198865163
0.268023528,0.204073358,0.0003,1.432690433,1.81E-05,992.3112378,0.0002946,0.030270491,0.074183865,0.344009896
0.165723641,0.725775044,0.0003,1.048218471,1.81E-05,997.322251,0.000855243,0.071441185,0.004375221,0.274423066
0.15475331,0.63381294,0.000621247,1.449040287,1.82E-05,998.2040113,0.0002946,0.071349714,0.0003,0.140712966
0.397135554,0.863491933,0.001480475,1.308780747,1.84E-05,997.6807083,0.0002946,0.070998725,0.0003,0.168857692
0.142730354,0.283540499,0.00103306,1.441091186,1.81E-05,703.2664631,0.000472971,0.070907626,0.166857899,0.149406589
0.154605418,1.609976102,0.001269574,15.02768094,1.84E-05,1290.933766,0.0002946,0.072900721,0.076257251,0.149656975
0.140697572,1.308559752,0.0005406,1.012066846,1.84E-05,1001.138533,0.000528153,0.071976469,0.158431226,0.145256813
0.099245595,0.795883243,0.024388423,1.519345693,1.84E-05,993.740728,0.001307262,0.071670094,0.004139836,0.033800204
0.397832568,1.391946707,0.02320651,1.498180381,2.25E-05,993.2223777,0.0002946,0.0309403,0.152547123,0.032135769
0.397936971,0.721708646,0.001559321,1.555705116,1.84E-05,993.3616468,0.0002946,0.072999315,0.021773306,0.186219285
0.146349143,1.93919516,0.0003,1.192482853,1.83E-05,999.7369602,0.0002946,0.068314553,0.0003,0.028902486
0.153269418,4.12295479,0.001240814,1.669514527,1.81E-05,694.2125112,0.0002946,0.033455429,0.09360835,0.129441245
0.258802173,0.241313404,0.001198746,1.190411245,1.81E-05,929.8991863,0.00200976,0.071828304,0.0003,0.09325078
0.389986846,1.777588153,0.026655466,1.413064938,1.84E-05,993.1850877,0.002695166,0.07086823,0.000463865,0.145053083
0.229298915,1.180697312,0.0003,1.213567659,1.83E-05,993.1896182,0.0002946,0.072096323,0.0003,0.069306268
0.386198262,0.204073358,0.014868924,1.495502126,1.84E-05,996.8312867,0.0002946,0.031527521,0.05576097,0.167899389
0.612194869,0.515592613,0.000339655,1.267374613,1.81E-05,1004.518278,0.000700562,0.070732212,0.148945011,0.403201921
0.303311035,1.816010771,0.000685848,26.9777161,1.82E-05,696.5156086,0.0002946,0.065563551,0.0003,0.402981778
0.270966461,1.533095647,0.002057706,1.351552181,1.84E-05,999.0593426,0.0002946,0.070548482,0.141385321,0.199262942
0.263561591,1.137084203,0.001589559,1.062773096,1.84E-05,999.3021769,0.0002946,0.072462355,0.138630466,0.161140052
0.127302545,1.883203676,0.001073634,1.441275597,1.81E-05,993.8701327,0.0002946,0.072063813,0.102922994,0.168439987
0.379179516,2.023269508,0.003335146,1.247835497,1.81E-05,998.7258369,0.001661669,0.071805751,0.177298955,0.296572607
0.384130683,2.840836611,0.000845605,1.653771113,1.81E-05,684,0.00120263,0.021444307,0.100974204,0.048630931
0.392002798,0.325511823,0.0003,1.199195628,1.82E-05,957.7845968,0.001195176,0.062319754,0.102103297,0.083644285
0.382650152,0.647136807,0.0003,1.485525029,1.84E-05,999.1658754,0.0002946,0.028014244,0.0003,0
0.16861374,0.737535326,0.000704499,1.548832683,1.80E-05,785.5544674,0.000305424,0.072888602,0.178212573,0.010969841
0.168426401,0.687586393,0.0003,1.39273109,1.84E-05,992.9340216,0.001547644,0.071507297,0.06115119,0.267161684
0.204712995,2.06315454,0.0003,1.210324545,1.84E-05,869.6946285,0.0002946,0.071433368,0.011753025,0.005792999
0.386978824,1.540043506,0.001410264,1.419445478,1.84E-05,996.4523665,0.0002946,0.073275996,0.01576606,0.025746113
0.170821888,1.316819185,0.001477522,1.249295418,1.84E-05,998.5740655,0.0002946,0.072303309,0.115023413,0.129101379
0.230267915,1.560486825,0.0003,1.170960126,1.84E-05,998.5401397,0.0002946,0.071521809,0.0003,0.202103644
0.393085208,0.516230612,0.002352737,1.288783653,1.81E-05,992.520694,0.0002946,0.073152134,0.0003,0.150298386
0.381627783,0.462791209,0.000725515,1.26854859,1.81E-05,864.7470907,0.0002946,0.072818142,0.009712076,0.00893085
0.149458463,0.409885861,0.0003,1.162463884,1.84E-05,999.413777,0.0002946,0.031403043,0.009131563,0.234151952
0.185369436,1.305804822,0.0003,1.174250115,1.82E-05,1003.156602,0.0002946,0.022706225,0.113376867,0.154242707
0.173726214,0.387927443,0.0003,1.233713097,1.81E-05,993.8719088,0.0002946,0.072368134,0.0003,0.178224932
0.199249889,1.676272738,0.0003,18.70264669,1.81E-05,870.0224113,0.0002946,0.07128332,0.052950833,0.115116808
0.396182168,0.949971887,0.000700213,1.091544693,1.81E-05,999.4892359,0.001092095,0.070657625,0.015065202,0.216197534
0.386831592,2.714430027,0.0003,1.211694126,1.84E-05,997.1546257,0.0002946,0.071760793,0.017286201,0.220361028
0.250935971,2.007295464,0.027673214,1.405885023,1.81E-05,1006.241627,0.0002946,0.073201412,0.010647386,0.1992596
0.39985839,0.260261247,0.000926069,1.283422352,1.81E-05,1054.671172,0.0002946,0.065638453,0.088810802,0.078800468
0.128249782,0.204073358,0.0003,1.232348262,1.81E-05,889.3938943,0.0002946,0.019994324,0.111501317,0.197173476
0.396420214,0.871465971,0.0003,1.247168211,1.84E-05,716.3674302,0.0002946,0.072627098,0.0003,0.031680869
0.39938043,0.204073358,0.0003,1.156953329,1.80E-05,995.4986074,0.000461609,0.025669432,0.014725341,0.152951411
0.174663598,1.423864756,0.0003,0.974478451,1.84E-05,994.1235644,0.000810386,0.071301096,0.078545048,0.092046168
0.175218295,1.734175606,0.0003,1.289354065,1.82E-05,999.211531,0.0002946,0.024659754,0.097934245,0.04947346
0.158280725,2.362104269,0.076800991,4.290236672,1.74E-05,996.8386087,0.0002946,0.026807965,0.062884892,0.11745654
0.109660858,1.756812538,0.001139645,1.496584053,1.80E-05,999.5505812,0.000321041,0.071916274,0.031784083,0.574243606
0.387634412,0.273272965,0.00033289,1.438205798,1.85E-05,1000.043863,0.001258934,0.064165401,0.102148366,0.062975599
0.167250301,0.204073358,0.000407736,11.03624353,1.81E-05,848.717925,0.0002946,0.020487248,0.057693596,0.272378552
0.152656453,1.238212245,0.01906821,1.134551104,1.80E-05,994.6065104,0.001678853,0.070847894,0.077674343,0.045494624
0.221889448,1.659264125,0.002678435,1.140279842,1.78E-05,1001.104781,0.0002946,0.020388494,0.025363798,0.090474895
0.577000964,2.148950349,0.0003,1.186738783,2.03E-05,992.1606523,0.0002946,0.068116877,0.043220818,0.096032612
0.382501458,0.808626216,0.000511881,1.316668341,1.81E-05,994.0993535,0.00048005,0.026526015,0.055265634,0.167278059
1.271942798,2.208237049,0.0003,1.158999517,1.82E-05,769.2914709,0.0002946,0.071465352,0.055178299,0.252819498
0.161217185,1.093058971,0.001225997,1.18219117,1.81E-05,995.7141771,0.0002946,0.066730733,0.098024198,0.229899305
0.120813548,1.49481357,0.0003,1.459862867,1.83E-05,995.4753188,0.000933699,0.071744295,0.115801225,0.146065074
0.372509413,0.204073358,0.002895281,1.279384389,1.81E-05,998.3386381,0.0002946,0.054392223,0.102890167,0.070867495
0.297052272,0.472154979,0.001986111,8.98609567,1.84E-05,993.06379,0.000468859,0.07144853,0.0003,0.071577194
0.393652761,1.871718062,0.000429804,25.27392679,1.84E-05,691.3766537,0.0002946,0.071013243,0.0003,0.037459395
0.123430937,2.008613175,0.0003,1.274534555,1.84E-05,1002.635098,0.000373567,0.070963527,0.114411124,0.318456022
0.391652129,1.92843395,0.0003,1.497479751,1.84E-05,823.9060467,0.002272052,0.072066963,0.0003,0.216378429
0.488416914,2.038036281,0.000958392,1.457264254,1.82E-05,994.7079406,0.0002946,0.072903889,0.03126901,0
0.158016687,0.313790663,0.0003,1.174932072,2.11E-05,1002.224492,0.0002946,0.071721715,0.029679642,0.15930945
0.392570456,0.403108433,0.001937972,1.405445651,1.84E-05,1020.794908,0.0002946,0.072437891,0.0003,0.052075404
0.158176167,1.592967929,0.000920885,1.339060093,1.83E-05,1000.31429,0.0002946,0.071829092,0.003792104,0.123707904
0.374926261,1.415229973,0.001681926,1.384950543,1.80E-05,995.9678121,0.000439659,0.072409707,0.060702553,0.198743586
0.17377658,0.204073358,0.0003,1.40412595,1.84E-05,998.3764582,0.001304723,0.025494759,0.04111745,0.268135444
0.133455913,0.587752599,0.000859497,1.34813585,1.84E-05,736.0186799,0.000392584,0.061554008,0.182074874,0.234917154
0.385910856,0.435836076,0.001172053,1.149163029,1.81E-05,996.7920235,0.000771197,0.058481233,0.044813263,0.069912734
0.153975052,0.30270427,0.00988417,1.632049145,1.84E-05,995.8046357,0.000469196,0.072132116,0.0003,0.069295852
0.55853595,1.746826532,0.024946858,1.558001076,2.02E-05,684,0.011229892,0.07253028,0.052169816,0.12596321
0.139005603,0.750393162,0.0003,1.383798789,1.84E-05,1038.895491,0.000818128,0.072117493,0.025285401,0.195173058
0.241132873,0.931702141,0.001407954,43.36110071,1.81E-05,1044.92215,0.0002946,0.02573398,0.012192445,0.175440678
0.148660827,2.162559124,0.0003,1.043235046,1.84E-05,998.7135081,0.0002946,0.072608536,0.034192798,0.215127099
0.316791777,1.724888321,0.0003,1.170004883,1.84E-05,990.7731767,0.0002946,0.072818463,0.0003,0.281163878
0.390902922,0.445661248,0.000767387,1.303312135,1.81E-05,684,0.0002946,0.064661419,0.0003,0.325447652
0.134674467,0.254842519,0.0003,1.079529775,1.81E-05,997.7260135,0.0002946,0.071729247,0.028656872,0.106463967
0.15301251,2.023218109,0.024414113,1.314608923,1.81E-05,996.3082022,0.0002946,0.072092449,0.188553397,0.111540028
0.185700326,0.308831234,0.0003,0.86359027,1.81E-05,998.1242503,0.0002946,0.026293122,0.007440407,0.002010075
0.326781379,1.262591368,0.001571903,1.158955003,1.80E-05,1004.777626,0.001930269,0.07153342,0.082553195,0.288900705
0.188035346,1.68889425,0.001099243,1.299504202,1.74E-05,1040.822677,0.0002946,0.069021092,0.015427251,0.174017374
0.309242232,0.328632161,0.001427671,1.345586924,1.80E-05,987.3736024,0.0002946,0.058632905,0.17951391,0.208999017
0.38640796,0.364664784,0.0003,1.317822471,1.84E-05,779.1012827,0.0002946,0.072661994,0.017694703,0.172530279
0.171758298,0.226710087,0.008657254,1.434118481,1.81E-05,995.3895722,0.0002946,0.036565267,0.155988925,0.08879688
0.18131189,1.368200734,0.004397473,1.319358867,2.04E-05,991.0022542,0.000792705,0.071370978,0.0003,0.034218649
0.204521368,0.619450828,0.000648209,1.353766934,1.81E-05,996.1104466,0.0002946,0.072198272,0.0003,0.053495041
0.38636569,0.997664644,0.000591332,1.223981058,1.84E-05,1065.139432,0.0002946,0.073061709,0.066608048,0.135142486
0.138048886,0.739711868,0.000466819,1.473206862,1.81E-05,877.3868038,0.0002946,0.072290836,0.141774732,0.254889766
0.183831516,0.251404994,0.0003,1.32231541,1.81E-05,998.8014599,0.001214138,0.071556477,0.225788923,0.072012407
0.248709618,0.204073358,0.0003,1.493712959,1.82E-05,888.1252375,0.000409506,0.021078755,0.073517679,0.11190693
0.305860665,0.473761902,0.001014839,1.224183899,1.84E-05,993.3998682,0.0002946,0.071612627,0.051376623,0.093675928
0.098097585,1.570185962,0.001857149,1.220450299,1.80E-05,1059.306813,0.001835563,0.061485063,0.131652616,0.095531742
0.397220208,0.204073358,0.0003,1.342260677,1.85E-05,693.8394424,0.0002946,0.028703196,0.10197806,0.092462096
0.383488417,1.731815634,0.000348139,1.328944634,1.84E-05,745.9976014,0.0002946,0.064839716,0.067059097,0.156356353
0.389438271,2.239905938,0.088304528,1.010209339,1.84E-05,991.11633,0.0002946,0.071877734,0.063302037,0.016185339
0.306014692,1.629218254,0.067065836,1.473662914,1.81E-05,991.1162414,0.000920968,0.07151283,0.131722313,0.089168708
0.381830764,1.792817401,0.0003,1.225663495,1.84E-05,998.8524128,0.0002946,0.072447088,0.17513419,0.228087882
0.253680573,1.438402479,0.0003,1.216552204,2.12E-05,1025.982634,0.0002946,0.050590129,0.124383211,0.200098678
0.130973714,0.539081657,0.001218461,1.160608637,1.81E-05,684,0.00107966,0.058991811,0.021519237,0.267415298
0.383336233,0.878713571,0.0003,1.422462873,1.73E-05,997.8346344,0.001577023,0.072104171,0.03961498,0.241763892
0.168398752,1.932570506,0.022596461,1.066343813,1.81E-05,720.3532709,0.0002946,0.064865046,0.002257303,0.34105466
0.297098965,1.335205728,0.0003,5.892238946,1.84E-05,995.029231,0.000880834,0.071776187,0.077036262,0.007379345
0.796110827,1.168772446,0.0003,1.539719392,1.84E-05,999.0120472,0.0002946,0.071336263,0.0003,0.092794198
0.128358729,1.067791943,0.000566937,0.826840164,1.75E-05,997.4951394,0.0002946,0.072489433,0.083760013,0.300442161
0.112924401,0.524457634,0.0003,19.91474904,2.03E-05,1061.310838,0.0002946,0.071211166,0.02557316,0.070946032
0.395812105,1.161810753,0.00373526,1.097294742,1.80E-05,1004.312756,0.0002946,0.071540017,0.0003,0.154624223
0.726973367,0.974413445,0.0003,1.336807102,1.74E-05,995.0364986,0.0002946,0.071552785,0.0003,0.069928064
0.149971339,0.867444115,0.007045149,1.574787603,1.81E-05,957.6097448,0.0002946,0.072267348,0.001364326,0.109658083
0.383111209,1.623940771,0.0003,1.24863482,1.76E-05,993.0199691,0.001621103,0.056948432,0.0003,0.255329653
0.16440074,0.204073358,0.02235416,18.38660289,1.81E-05,1019.98289,0.002195392,0.071552943,0.095786352,0.128061352
1.277283709,2.18581871,0.0003,1.158406149,1.81E-05,1000.369365,0.0002946,0.072248305,0.05542169,0.142038983
0.161841488,1.095913293,0.0003,1.186373805,1.81E-05,746.2959278,0.000875344,0.068576276,0.120458673,0.04756791
0.160468951,0.726966393,0.001332799,20.61071639,1.83E-05,767.3608294,0.0002946,0.072117746,0.121419973,0.223761272
0.294236177,0.360400685,0.005314085,1.024336637,1.81E-05,684,0.0002946,0.060289162,0.0003,0.096982912
0.379403419,0.447240226,0.001695703,1.598491381,1.84E-05,995.4054997,0.000851517,0.028058947,0.014638617,0.271838667
0.179230072,0.204073358,0.0003,1.611905633,1.83E-05,997.5542174,0.000648295,0.026973194,0.029199164,0.130377538
0.138192642,2.451253402,0.024399811,1.240566563,1.84E-05,960.0147858,0.001025373,0.066586004,0.026362709,0.270308804
0.159712965,0.204073358,0.0003,1.212218452,1.82E-05,997.8438143,0.0002946,0.070769485,0.180300976,0.096587898
0.118880033,0.498590371,0.020908895,1.07606019,1.81E-05,831.4029624,0.0002946,0.071931078,0.084260401,0.159711431
0.168293999,0.533607779,0.024778102,1.420828435,1.84E-05,992.0919019,0.0002946,0.025189067,0.0003,0.144405215
0.156516041,0.204073358,0.002209486,1.56247454,1.84E-05,996.9219771,0.0002946,0.071206952,0.000870294,0.228356718
0.262368026,2.955013897,0.001218909,1.641299312,1.82E-05,992.4424233,0.000876353,0.07129365,0.091707996,0.197195683
0.148734204,0.310595614,0.000685082,1.234353345,1.84E-05,995.5941308,0.000990773,0.025321818,0.132017766,0.082296946
0.388886228,0.631417355,0.020183018,1.271131609,1.84E-05,997.3054683,0.000903911,0.024589598,0.03304453,0.085199662
0.103457611,1.800145007,0.001277955,1.275893823,2.15E-05,983.2034207,0.00067659,0.025996482,0.103091436,0.061973023
0.384421283,1.570812315,0.023247556,1.159709831,1.81E-05,1002.243134,0.0002946,0.030928984,0.207717753,0.113819484
0.234204292,1.106670892,0.0003,1.478818959,9.20E-06,1092.303247,0.0002946,0.071989775,0.001372721,0.351333498
0.971318496,1.105041099,0.024518654,1.392477987,1.83E-05,995.4421027,0.000715728,0.024016383,0.023099105,0.154041871
0.383337694,0.95877916,0.005603606,1.494919835,1.84E-05,996.5296125,0.0002946,0.030988807,0.011950063,0.127595638
0.17738842,0.284392326,0.02361611,8.031995753,1.84E-05,996.5111661,0.001359383,0.03079907,0.11272671,0.323283108
0.384021219,1.424422543,0.0003,1.306344283,1.84E-05,996.2314769,0.0002946,0.071925418,0.027288558,0.098175632
0.169809626,0.953856004,0.000545435,1.293945917,2.22E-05,993.8550866,0.0002946,0.029397156,0.0003,0.168753629
0.236871713,0.291199724,0.000732775,1.359484954,2.30E-05,729.9848408,0.0002946,0.071700923,0.160430434,0.117530291
